periodo;sexo;region;provincia;nivel_geografico;ubicacion;causa_mortalidad;tipo_causa;tasa_mortalidad;riesgo_mortalidad;esperanza_vida;categoria_ev
2012;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cancer;Neoplasia;333.7;Elevado;18.0;Baja
2012;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cancer;Neoplasia;322.58;Elevado;18.3;Baja
2012;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cancer;Neoplasia;349.32;Elevado;18.5;Baja
2012;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cancer;Neoplasia;272.81;Elevado;20.6;Media
2012;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cancer;Neoplasia;344.05;Elevado;18.7;Baja
2012;Hombres;España;Castellón;PROVINCIA;Castellón;Cancer;Neoplasia;342.31;Elevado;18.6;Baja
2012;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cancer;Neoplasia;334.81;Elevado;18.4;Baja
2012;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cancer;Neoplasia;375.34;Elevado;18.6;Baja
2012;Hombres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;Neoplasia;334.72;Elevado;18.7;Baja
2012;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cancer;Neoplasia;377.51;Elevado;18.7;Baja
2012;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cancer;Neoplasia;376.14;Elevado;19.0;Media
2012;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cancer;Neoplasia;342.73;Elevado;18.5;Baja
2012;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cancer;Neoplasia;358.29;Elevado;17.9;Baja
2012;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cancer;Neoplasia;380.14;Elevado;17.8;Baja
2012;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cancer;Neoplasia;275.57;Elevado;19.7;Media
2012;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cancer;Neoplasia;385.0;Elevado;17.3;Baja
2012;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cancer;Neoplasia;394.82;Elevado;18.0;Baja
2012;Hombres;España;Valencia;PROVINCIA;Valencia;Cancer;Neoplasia;369.87;Elevado;18.1;Baja
2012;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cancer;Neoplasia;349.2;Elevado;18.5;Baja
2012;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cancer;Neoplasia;359.92;Elevado;18.4;Baja
2012;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cancer;Neoplasia;346.49;Elevado;18.2;Baja
2012;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cancer;Neoplasia;365.19;Elevado;17.8;Baja
2012;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cancer;Neoplasia;154.22;Moderado;22.8;Alta
2012;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cancer;Neoplasia;165.01;Moderado;22.1;Alta
2012;Mujeres;España;Alicante;PROVINCIA;Alicante;Cancer;Neoplasia;147.05;Moderado;23.0;Alta
2012;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cancer;Neoplasia;184.49;Moderado;21.4;Alta
2012;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cancer;Neoplasia;160.16;Moderado;22.8;Alta
2012;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cancer;Neoplasia;166.82;Moderado;21.6;Alta
2012;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cancer;Neoplasia;172.78;Moderado;22.4;Alta
2012;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cancer;Neoplasia;142.6;Moderado;23.2;Alta
2012;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cancer;Neoplasia;149.04;Moderado;22.7;Alta
2012;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cancer;Neoplasia;134.58;Moderado;24.0;Alta
2012;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cancer;Neoplasia;148.2;Moderado;23.1;Alta
2012;Mujeres;España;Castellón;PROVINCIA;Castellón;Cancer;Neoplasia;135.28;Moderado;22.8;Alta
2012;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cancer;Neoplasia;130.4;Moderado;22.4;Alta
2012;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cancer;Neoplasia;117.9;Moderado;22.9;Alta
2012;Mujeres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;Neoplasia;156.3;Moderado;22.4;Alta
2012;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cancer;Neoplasia;151.86;Moderado;23.1;Alta
2012;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cancer;Neoplasia;182.79;Moderado;23.9;Alta
2012;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cancer;Neoplasia;176.41;Moderado;22.1;Alta
2012;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cancer;Neoplasia;171.41;Moderado;21.8;Alta
2012;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cancer;Neoplasia;156.65;Moderado;21.5;Alta
2012;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cancer;Neoplasia;166.84;Moderado;21.8;Alta
2012;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cancer;Neoplasia;160.91;Moderado;21.6;Alta
2012;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cancer;Neoplasia;141.9;Moderado;22.4;Alta
2012;Mujeres;España;Valencia;PROVINCIA;Valencia;Cancer;Neoplasia;168.26;Moderado;22.0;Alta
2012;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cancer;Neoplasia;161.5;Moderado;22.3;Alta
2012;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cancer;Neoplasia;169.5;Moderado;22.8;Alta
2012;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cancer;Neoplasia;192.84;Moderado;20.9;Media
2012;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cancer;Neoplasia;173.53;Moderado;20.8;Media
2013;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cancer;Neoplasia;245.78;Elevado;21.7;Alta
2013;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cancer;Neoplasia;253.87;Elevado;20.3;Media
2013;Ambos sexos;España;Alicante;PROVINCIA;Alicante;Cancer;Neoplasia;212.21;Elevado;22.1;Alta
2013;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cancer;Neoplasia;230.41;Elevado;21.2;Alta
2013;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cancer;Neoplasia;209.33;Elevado;21.3;Alta
2013;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cancer;Neoplasia;262.64;Elevado;20.4;Media
2013;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cancer;Neoplasia;213.07;Elevado;21.5;Alta
2013;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cancer;Neoplasia;247.9;Elevado;20.9;Media
2013;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cancer;Neoplasia;246.88;Elevado;21.0;Alta
2013;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cancer;Neoplasia;197.42;Moderado;23.4;Alta
2013;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cancer;Neoplasia;227.83;Elevado;21.2;Alta
2013;Ambos sexos;España;Castellón;PROVINCIA;Castellón;Cancer;Neoplasia;228.29;Elevado;21.0;Alta
2013;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cancer;Neoplasia;224.29;Elevado;20.7;Media
2013;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cancer;Neoplasia;238.48;Elevado;21.1;Alta
2013;Ambos sexos;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;Neoplasia;230.46;Elevado;21.3;Alta
2013;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cancer;Neoplasia;244.33;Elevado;21.5;Alta
2013;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cancer;Neoplasia;237.25;Elevado;22.6;Alta
2013;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cancer;Neoplasia;259.1;Elevado;21.2;Alta
2013;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cancer;Neoplasia;243.4;Elevado;20.4;Media
2013;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cancer;Neoplasia;248.27;Elevado;20.9;Media
2013;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cancer;Neoplasia;228.85;Elevado;20.5;Media
2013;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cancer;Neoplasia;251.32;Elevado;20.2;Media
2013;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cancer;Neoplasia;251.34;Elevado;20.7;Media
2013;Ambos sexos;España;Valencia;PROVINCIA;Valencia;Cancer;Neoplasia;245.91;Elevado;20.8;Media
2013;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cancer;Neoplasia;243.04;Elevado;20.9;Media
2013;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cancer;Neoplasia;242.08;Elevado;21.3;Alta
2013;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cancer;Neoplasia;237.61;Elevado;20.2;Media
2013;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cancer;Neoplasia;243.25;Elevado;20.8;Media
2013;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cancer;Neoplasia;338.63;Elevado;19.0;Media
2013;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cancer;Neoplasia;369.24;Elevado;18.1;Baja
2013;Hombres;España;Alicante;PROVINCIA;Alicante;Cancer;Neoplasia;285.14;Elevado;20.6;Media
2013;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cancer;Neoplasia;327.52;Elevado;19.3;Media
2013;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cancer;Neoplasia;301.66;Elevado;19.0;Media
2013;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cancer;Neoplasia;359.34;Elevado;18.9;Baja
2013;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cancer;Neoplasia;303.3;Elevado;19.5;Media
2013;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cancer;Neoplasia;321.72;Elevado;19.7;Media
2013;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cancer;Neoplasia;358.23;Elevado;18.9;Baja
2013;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cancer;Neoplasia;254.01;Elevado;21.5;Alta
2013;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cancer;Neoplasia;318.69;Elevado;19.2;Media
2013;Hombres;España;Castellón;PROVINCIA;Castellón;Cancer;Neoplasia;329.84;Elevado;19.1;Media
2013;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cancer;Neoplasia;336.58;Elevado;18.9;Baja
2013;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cancer;Neoplasia;346.63;Elevado;18.8;Baja
2013;Hombres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;Neoplasia;325.49;Elevado;19.4;Media
2013;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cancer;Neoplasia;353.36;Elevado;18.8;Baja
2013;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cancer;Neoplasia;347.16;Elevado;19.9;Media
2013;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cancer;Neoplasia;344.0;Elevado;19.6;Media
2013;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cancer;Neoplasia;366.23;Elevado;18.3;Baja
2013;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cancer;Neoplasia;359.4;Elevado;18.8;Baja
2013;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cancer;Neoplasia;306.67;Elevado;19.0;Media
2013;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cancer;Neoplasia;381.83;Elevado;18.1;Baja
2013;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cancer;Neoplasia;357.51;Elevado;19.2;Media
2013;Hombres;España;Valencia;PROVINCIA;Valencia;Cancer;Neoplasia;360.03;Elevado;18.6;Baja
2013;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cancer;Neoplasia;360.81;Elevado;18.4;Baja
2013;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cancer;Neoplasia;354.89;Elevado;19.2;Media
2013;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cancer;Neoplasia;343.54;Elevado;18.1;Baja
2013;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cancer;Neoplasia;340.35;Elevado;19.2;Media
2013;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cancer;Neoplasia;178.77;Moderado;24.1;Alta
2013;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cancer;Neoplasia;173.78;Moderado;22.2;Alta
2013;Mujeres;España;Alicante;PROVINCIA;Alicante;Cancer;Neoplasia;153.67;Moderado;23.6;Alta
2013;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cancer;Neoplasia;161.51;Moderado;22.9;Alta
2013;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cancer;Neoplasia;142.5;Moderado;23.6;Alta
2013;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cancer;Neoplasia;186.98;Moderado;21.7;Alta
2013;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cancer;Neoplasia;137.67;Moderado;23.5;Alta
2013;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cancer;Neoplasia;188.08;Moderado;22.0;Alta
2013;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cancer;Neoplasia;169.67;Moderado;22.8;Alta
2013;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cancer;Neoplasia;145.07;Moderado;25.4;Alta
2013;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cancer;Neoplasia;156.84;Moderado;23.0;Alta
2013;Mujeres;España;Castellón;PROVINCIA;Castellón;Cancer;Neoplasia;147.91;Moderado;22.8;Alta
2013;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cancer;Neoplasia;139.21;Moderado;22.4;Alta
2013;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cancer;Neoplasia;147.36;Moderado;23.4;Alta
2013;Mujeres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;Neoplasia;158.72;Moderado;23.0;Alta
2013;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cancer;Neoplasia;170.53;Moderado;23.9;Alta
2013;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cancer;Neoplasia;165.28;Moderado;24.7;Alta
2013;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cancer;Neoplasia;191.85;Moderado;22.7;Alta
2013;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cancer;Neoplasia;147.38;Moderado;22.2;Alta
2013;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cancer;Neoplasia;164.51;Moderado;22.7;Alta
2013;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cancer;Neoplasia;156.83;Moderado;22.0;Alta
2013;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cancer;Neoplasia;150.95;Moderado;22.2;Alta
2013;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cancer;Neoplasia;169.11;Moderado;22.0;Alta
2013;Mujeres;España;Valencia;PROVINCIA;Valencia;Cancer;Neoplasia;164.94;Moderado;22.6;Alta
2013;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cancer;Neoplasia;164.63;Moderado;23.0;Alta
2013;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cancer;Neoplasia;165.28;Moderado;23.0;Alta
2013;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cancer;Neoplasia;156.73;Moderado;22.1;Alta
2013;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cancer;Neoplasia;172.09;Moderado;22.1;Alta
2014;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cancer;Neoplasia;256.33;Elevado;21.0;Alta
2014;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cancer;Neoplasia;227.01;Elevado;20.6;Media
2014;Ambos sexos;España;Alicante;PROVINCIA;Alicante;Cancer;Neoplasia;221.36;Elevado;21.2;Alta
2014;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cancer;Neoplasia;243.91;Elevado;20.8;Media
2014;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cancer;Neoplasia;223.01;Elevado;21.8;Alta
2014;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cancer;Neoplasia;221.42;Elevado;21.1;Alta
2014;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cancer;Neoplasia;233.78;Elevado;21.7;Alta
2014;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cancer;Neoplasia;232.7;Elevado;21.2;Alta
2014;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cancer;Neoplasia;225.23;Elevado;21.0;Alta
2014;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cancer;Neoplasia;202.22;Elevado;22.5;Alta
2014;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cancer;Neoplasia;238.28;Elevado;21.1;Alta
2014;Ambos sexos;España;Castellón;PROVINCIA;Castellón;Cancer;Neoplasia;241.24;Elevado;20.9;Media
2014;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cancer;Neoplasia;250.05;Elevado;20.4;Media
2014;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cancer;Neoplasia;249.93;Elevado;21.2;Alta
2014;Ambos sexos;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;Neoplasia;233.16;Elevado;20.9;Media
2014;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cancer;Neoplasia;250.91;Elevado;21.4;Alta
2014;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cancer;Neoplasia;236.15;Elevado;22.4;Alta
2014;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cancer;Neoplasia;217.29;Elevado;21.1;Alta
2014;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cancer;Neoplasia;228.81;Elevado;20.6;Media
2014;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cancer;Neoplasia;234.42;Elevado;20.5;Media
2014;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cancer;Neoplasia;235.07;Elevado;20.4;Media
2014;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cancer;Neoplasia;240.92;Elevado;20.1;Media
2014;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cancer;Neoplasia;238.98;Elevado;21.2;Alta
2014;Ambos sexos;España;Valencia;PROVINCIA;Valencia;Cancer;Neoplasia;240.5;Elevado;20.8;Media
2014;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cancer;Neoplasia;237.36;Elevado;20.7;Media
2014;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cancer;Neoplasia;242.02;Elevado;21.2;Alta
2014;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cancer;Neoplasia;245.16;Elevado;20.1;Media
2014;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cancer;Neoplasia;209.22;Elevado;20.6;Media
2014;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cancer;Neoplasia;344.98;Elevado;18.6;Baja
2014;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cancer;Neoplasia;305.69;Elevado;18.7;Baja
2014;Hombres;España;Alicante;PROVINCIA;Alicante;Cancer;Neoplasia;301.95;Elevado;19.5;Media
2014;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cancer;Neoplasia;342.37;Elevado;19.1;Media
2014;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cancer;Neoplasia;313.47;Elevado;20.1;Media
2014;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cancer;Neoplasia;328.52;Elevado;18.9;Baja
2014;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cancer;Neoplasia;326.48;Elevado;19.9;Media
2014;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cancer;Neoplasia;331.84;Elevado;19.3;Media
2014;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cancer;Neoplasia;311.92;Elevado;18.8;Baja
2014;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cancer;Neoplasia;253.53;Elevado;21.2;Alta
2014;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cancer;Neoplasia;329.84;Elevado;19.3;Media
2014;Hombres;España;Castellón;PROVINCIA;Castellón;Cancer;Neoplasia;343.68;Elevado;19.1;Media
2014;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cancer;Neoplasia;379.69;Elevado;18.5;Baja
2014;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cancer;Neoplasia;344.05;Elevado;19.3;Media
2014;Hombres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;Neoplasia;335.02;Elevado;19.0;Media
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cancer;Neoplasia;388.49;Elevado;18.8;Baja
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cancer;Neoplasia;335.89;Elevado;19.8;Media
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cancer;Neoplasia;307.85;Elevado;19.3;Media
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cancer;Neoplasia;347.6;Elevado;18.2;Baja
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cancer;Neoplasia;345.3;Elevado;18.5;Baja
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cancer;Neoplasia;358.17;Elevado;18.4;Baja
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cancer;Neoplasia;365.12;Elevado;18.0;Baja
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cancer;Neoplasia;342.52;Elevado;19.5;Media
2014;Hombres;España;Valencia;PROVINCIA;Valencia;Cancer;Neoplasia;359.58;Elevado;18.6;Baja
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cancer;Neoplasia;345.66;Elevado;18.7;Baja
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cancer;Neoplasia;372.22;Elevado;19.1;Media
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cancer;Neoplasia;372.71;Elevado;18.4;Baja
2014;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cancer;Neoplasia;294.85;Elevado;19.2;Media
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cancer;Neoplasia;191.23;Moderado;23.1;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cancer;Neoplasia;169.58;Moderado;22.3;Alta
2014;Mujeres;España;Alicante;PROVINCIA;Alicante;Cancer;Neoplasia;158.4;Moderado;22.9;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cancer;Neoplasia;173.13;Moderado;22.1;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cancer;Neoplasia;156.3;Moderado;23.3;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cancer;Neoplasia;141.01;Moderado;23.2;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cancer;Neoplasia;153.71;Moderado;23.5;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cancer;Neoplasia;152.66;Moderado;23.1;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cancer;Neoplasia;162.35;Moderado;23.0;Alta
2014;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cancer;Neoplasia;158.76;Moderado;23.9;Alta
2014;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cancer;Neoplasia;164.08;Moderado;22.8;Alta
2014;Mujeres;España;Castellón;PROVINCIA;Castellón;Cancer;Neoplasia;159.94;Moderado;22.5;Alta
2014;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cancer;Neoplasia;150.83;Moderado;22.1;Alta
2014;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cancer;Neoplasia;176.97;Moderado;23.0;Alta
